Age,Nationality,Potential,Club,Value,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
2,121,3,488,2,4,1,1.0,4.0,3.0,2,2,11,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,4,5,4,4,4,4,5,4,4,5,5,5,4,4,4,3,4,4,3,5,4,4,4,2,3,2,1,1,1,1,1
4,137,3,398,2,4,1,3.0,3.0,3.0,0,2,21,3,3,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,5,4,3,3,3,4,4,3,3,3,4,5,4,4,4,5,5,4,4,3,5,5,5,5,5,4,4,4,5,3,4,3,2,5,4,4,4,4,2,2,1,1,1,1,1
1,112,4,358,2,4,1,1.0,4.0,3.0,6,2,9,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,5,5,4,4,3,4,5,5,5,1,1,1,1,1
3,156,3,552,2,2,1,3.0,3.0,2.0,8,5,17,5,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,5,5,5,4,1,3,4,4,2,4,2,1,4,4,3,4,2,4,2,3,3,5,5,2,5,4,3,3,4,4,5,5,5,1,1,1,1,1
3,151,3,86,2,3,1,3.0,4.0,2.0,8,5,1,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,3,4,3,2,4,4,4,5,4,5,4,4,4,4,4,2,4,4,2,3,3,4,5,5,5,1,1,1,1,1
3,59,3,72,2,4,1,3.0,3.0,4.0,0,5,21,4,3,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,5,4,3,3,5,5,5,5,5,4,5,4,4,4,4,3,2,4,4,3,4,2,2,2,1,1,1,1,1
1,59,4,72,2,3,0,1.0,5.0,4.0,8,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,5,4,5,4,3,4,5,4,5,4,4,4,4,4,4,4,4,2,2,4,5,3,4,2,3,2,1,1,1,1,1
2,59,3,87,2,3,1,2.0,3.0,2.0,8,5,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,3,4,3,3,4,4,3,4,3,4,3,4,4,4,5,3,4,4,3,4,4,4,5,5,4,1,1,1,1,1
3,46,3,583,2,5,1,2.0,4.0,3.0,0,5,16,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,5,3,4,4,3,4,5,5,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,1,1,1,1,1
2,59,4,86,2,4,1,2.0,4.0,4.0,0,2,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,3,5,4,3,4,5,4,4,5,4,5,5,4,5,3,4,4,4,4,5,3,3,4,4,3,1,1,1,1,1
2,59,3,169,2,4,1,2.0,4.0,4.0,8,2,11,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,3,5,4,4,4,5,4,3,5,4,5,3,3,5,3,3,4,4,4,4,3,4,4,4,4,1,1,1,1,1
2,27,4,605,2,5,0,2.0,2.0,4.0,2,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,4,4,4,4,5,3,4,4,3,4,5,4,4,4,5,4,5,5,5,5,4,5,5,4,4,3,5,4,5,5,1,1,1,1,1
2,46,3,375,2,4,1,2.0,3.0,4.0,0,2,0,3,2,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,5,4,4,4,5,5,5,5,5,5,4,4,5,3,4,4,3,5,5,4,5,4,3,3,1,1,1,1,1
3,13,3,86,2,5,1,3.0,4.0,4.0,8,2,8,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,4,4,5,5,5,4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,3,4,4,5,5,4,5,4,4,4,5,5,4,4,5,1,1,1,1,1
4,20,3,535,2,4,0,4.0,3.0,4.0,2,8,18,3,4,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,5,4,4,4,5,4,5,4,4,5,4,4,5,3,5,4,5,5,5,5,3,5,4,4,4,3,3,2,1,1,1,1,1
3,137,3,469,2,3,0,2.0,3.0,3.0,2,2,18,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,2,5,4,5,5,4,4,4,4,4,4,4,4,4,2,3,3,4,3,3,5,5,4,4,3,2,1,1,1,1,1,1
3,117,3,633,2,2,1,1.0,3.0,2.0,8,5,17,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,5,4,2,3,2,2,3,3,3,4,3,4,3,4,4,4,5,2,5,4,2,3,3,4,5,5,4,1,1,1,1,1
2,9,3,456,2,4,1,2.0,4.0,3.0,0,5,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,4,4,5,4,5,4,5,4,5,4,3,5,4,4,4,3,3,3,1,1,1,1,1
3,137,3,470,2,4,1,2.0,4.0,4.0,0,5,23,2,2,4,4,4,5,4,4,4,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,3,3,3,4,5,4,3,5,3,5,5,4,4,5,5,4,4,5,5,5,4,5,3,4,4,3,5,5,3,4,3,3,3,1,1,1,1,1
2,20,3,375,2,5,0,1.0,4.0,4.0,0,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,5,4,4,5,5,5,4,5,5,4,4,4,4,4,4,4,5,4,4,4,1,1,1,1,1
3,59,4,86,2,4,1,4.0,4.0,4.0,8,5,4,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,4,5,5,4,4,5,5,5,4,3,4,4,4,3,4,5,5,4,5,4,3,3,1,1,1,1,1
3,131,3,26,2,4,0,3.0,2.0,4.0,7,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,4,4,5,4,5,5,4,4,5,4,4,5,4,4,4,4,4,4,4,3,2,4,5,4,5,3,2,2,1,1,1,1,1
3,130,3,234,2,3,1,2.0,3.0,3.0,6,2,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,3,2,5,4,2,4,2,3,4,4,4,4,3,4,2,4,3,4,5,3,5,5,3,4,3,4,4,5,4,1,1,1,1,1
4,29,4,212,2,5,1,4.0,4.0,3.0,8,5,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,4,4,5,5,5,4,4,4,5,5,4,4,4,4,4,5,3,3,4,5,4,5,5,5,4,5,5,5,4,4,5,5,5,5,5,1,1,1,1,1
3,77,3,412,2,3,1,4.0,4.0,4.0,7,5,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,5,4,4,4,5,4,5,4,4,3,5,4,4,5,4,4,2,4,4,5,5,1,2,1,1,1,1,1,1
2,59,4,326,2,5,1,2.0,4.0,3.0,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,5,5,4,5,5,4,4,3,4,5,5,4,1,1,1,1,1
3,143,3,363,2,4,0,3.0,4.0,5.0,8,7,0,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,5,4,5,5,5,4,5,5,4,5,4,5,5,3,4,4,5,4,3,4,5,4,5,2,3,3,1,1,1,1,1
3,137,3,375,2,5,1,3.0,4.0,3.0,0,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,5,5,4,4,4,5,4,4,4,1,1,1,1,1
2,55,3,87,2,4,1,2.0,3.0,4.0,2,8,13,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,5,4,4,5,4,4,4,4,4,4,4,4,5,4,5,4,5,4,5,4,2,5,4,4,4,2,2,2,1,1,1,1,1
3,100,3,368,2,4,0,3.0,2.0,4.0,1,5,23,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,5,4,5,5,5,5,4,4,5,4,4,5,4,5,4,4,4,4,4,3,2,5,5,4,4,2,2,1,1,1,1,1,1
2,121,3,315,2,4,1,3.0,4.0,4.0,8,5,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,4,4,4,5,4,4,5,4,4,4,4,4,4,4,3,4,4,5,4,5,3,4,4,1,1,1,1,1
2,137,4,470,2,4,1,1.0,3.0,3.0,2,2,16,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,4,4,2,4,4,4,5,4,4,4,3,4,4,4,3,4,4,4,4,4,4,5,4,4,1,1,1,1,1
1,153,4,195,2,3,0,1.0,4.0,4.0,2,2,21,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,5,5,5,4,4,4,4,3,4,3,4,3,2,4,4,4,4,4,2,2,1,1,1,1,1
2,100,4,428,2,4,1,3.0,4.0,4.0,2,2,12,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,5,4,4,4,4,5,5,5,4,4,4,4,4,3,4,4,3,4,4,4,4,3,2,2,1,1,1,1,1
3,77,3,581,2,4,0,2.0,3.0,4.0,0,5,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,3,3,4,4,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,5,2,5,4,4,4,3,3,3,1,1,1,1,1
2,78,4,169,2,4,1,2.0,3.0,5.0,1,2,12,3,2,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,5,3,3,3,3,3,3,3,3,3,3,5,4,3,4,4,5,3,3,4,5,5,5,5,4,5,4,3,4,4,4,4,2,4,4,4,5,2,2,2,1,1,1,1,1
3,35,3,574,2,4,1,2.0,4.0,4.0,8,5,8,3,3,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,5,4,4,5,5,4,4,3,5,4,4,5,5,5,5,4,4,4,4,4,2,5,4,5,4,2,1,2,1,1,1,1,1
3,40,3,74,2,4,1,2.0,4.0,3.0,8,5,25,4,3,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,4,3,4,5,5,5,4,5,4,5,4,4,4,4,4,2,5,4,4,4,2,2,2,1,1,1,1,1
2,120,4,398,2,4,0,3.0,3.0,4.0,8,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,2,5,3,4,4,2,2,2,1,1,1,1,1
2,59,3,574,2,4,0,2.0,4.0,4.0,8,2,18,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,5,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,3,4,5,4,4,4,3,3,1,1,1,1,1
3,6,3,482,2,4,1,3.0,4.0,4.0,8,2,13,3,2,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,5,3,5,4,4,4,5,5,4,5,4,4,4,4,4,3,4,3,2,4,5,5,5,3,2,2,1,1,1,1,1
4,13,4,374,2,3,1,4.0,3.0,2.0,6,5,1,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,3,5,4,3,4,4,3,4,4,3,3,3,5,3,4,4,4,5,3,5,5,3,3,4,5,5,5,5,1,1,1,1,1
3,24,3,232,2,4,1,3.0,3.0,5.0,2,5,25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,4,4,4,4,4,5,4,4,4,5,4,5,5,4,4,2,4,5,4,5,3,2,1,1,1,1,1,1
2,129,4,363,2,4,0,1.0,2.0,3.0,0,2,6,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,5,3,4,4,2,4,4,2,4,4,5,5,4,5,4,4,3,5,4,3,4,4,4,4,3,4,4,5,4,1,1,1,1,1
3,59,3,72,2,4,1,3.0,3.0,2.0,0,2,16,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,4,4,3,4,4,3,4,3,3,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,3,5,5,5,5,1,1,1,1,1
2,121,4,358,2,4,1,3.0,4.0,3.0,0,2,16,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,5,4,3,4,4,5,5,5,5,4,4,4,5,3,4,4,4,4,4,3,5,4,4,4,1,1,1,1,1
1,107,5,26,2,4,1,2.0,4.0,2.0,8,5,17,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,4,2,4,3,3,4,4,4,4,3,4,3,4,4,4,5,4,4,4,3,4,2,4,5,5,4,1,1,1,1,1
3,137,3,530,2,4,0,2.0,4.0,4.0,2,5,18,3,2,4,4,4,5,4,4,4,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,3,3,3,4,5,4,4,5,4,5,5,4,4,5,4,4,4,4,5,4,2,4,3,4,3,3,4,5,4,4,3,3,3,1,1,1,1,1
2,41,4,134,2,2,1,2.0,3.0,2.0,5,2,7,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,2,4,2,2,4,4,4,4,4,4,4,2,4,4,4,1,4,5,2,4,2,4,4,5,5,1,1,1,1,1
3,6,3,482,2,4,1,3.0,4.0,4.0,2,2,0,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,4,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,3,3,3,1,1,1,1,1
1,104,4,234,2,3,1,2.0,4.0,5.0,2,2,8,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,5,4,3,4,5,5,4,5,4,5,4,3,4,2,4,3,2,4,4,3,4,3,3,2,1,1,1,1,1
2,55,3,252,2,4,1,1.0,3.0,3.0,6,5,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1
2,117,3,58,2,4,0,1.0,2.0,4.0,0,2,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,5,4,4,4,4,5,5,5,4,4,4,3,5,3,4,4,3,4,4,4,4,3,3,3,1,1,1,1,1
2,35,3,198,2,4,1,1.0,3.0,3.0,2,5,0,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,4,3,3,4,5,5,4,4,4,5,4,4,5,4,5,2,4,4,4,4,1,3,2,1,1,1,1,1
2,137,4,619,2,4,1,1.0,3.0,4.0,0,5,0,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,4,3,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,3,4,4,4,4,1,1,1,1,1
2,137,4,470,2,3,1,1.0,3.0,3.0,8,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,5,3,4,3,3,5,4,4,3,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,1,1,1,1,1
2,137,4,504,2,5,0,3.0,2.0,3.0,2,5,6,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,5,5,5,4,5,5,5,5,4,5,4,4,5,4,4,4,4,4,3,3,4,4,4,4,1,1,1,1,1
2,151,3,382,2,4,1,3.0,4.0,4.0,8,5,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,5,4,3,5,4,5,5,5,4,5,4,4,4,4,4,5,3,4,3,5,3,4,4,4,4,4,4,3,3,1,1,1,1,1
2,6,4,469,2,4,0,1.0,3.0,3.0,2,5,18,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,5,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,4,5,3,4,4,4,4,1,1,1,1,1
2,20,3,206,2,3,1,2.0,4.0,4.0,2,2,11,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,5,4,4,4,5,5,5,5,4,5,4,4,4,2,4,3,3,4,4,3,4,2,2,2,1,1,1,1,1
2,59,3,574,2,4,1,2.0,4.0,4.0,2,2,11,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,5,4,4,4,4,5,4,5,4,5,4,4,4,3,4,4,3,4,4,4,4,3,3,3,1,1,1,1,1
3,31,3,605,2,3,1,2.0,2.0,2.0,6,5,7,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,3,3,2,2,4,4,4,4,4,4,4,4,5,4,4,1,5,5,3,3,3,4,4,4,5,1,1,1,1,1
2,121,4,61,2,4,1,3.0,3.0,5.0,2,2,21,2,3,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,3,3,3,4,5,4,3,4,4,5,5,3,3,5,5,5,5,5,5,4,4,5,3,4,3,3,5,4,4,5,3,3,2,1,1,1,1,1
3,96,3,232,2,3,1,2.0,3.0,2.0,2,8,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,3,2,3,4,5,5,4,4,3,5,4,5,5,4,5,2,5,4,4,4,3,2,2,1,1,1,1,1
3,130,3,206,2,4,1,2.0,3.0,3.0,6,2,19,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,4,3,3,4,4,2,4,2,4,4,4,4,4,4,5,4,4,5,5,4,4,5,5,4,4,3,4,5,5,5,1,1,1,1,1
2,77,3,482,2,3,1,3.0,3.0,5.0,2,2,11,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,5,5,4,3,5,5,5,5,4,5,4,3,4,3,4,3,2,4,4,4,4,3,2,2,1,1,1,1,1
3,59,3,574,2,4,1,2.0,3.0,2.0,2,5,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,5,4,4,5,3,4,3,4,3,4,5,3,5,5,3,4,3,4,5,4,4,1,1,1,1,1
3,131,3,504,2,4,1,2.0,3.0,2.0,3,5,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,3,4,4,3,3,3,4,3,4,4,5,4,4,5,5,3,4,3,4,5,5,4,1,1,1,1,1
3,6,3,504,2,5,1,2.0,4.0,4.0,2,8,23,2,3,4,4,4,5,5,5,5,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,5,5,4,4,4,5,5,4,4,4,3,5,4,4,5,3,3,3,1,1,1,1,1
4,104,4,326,2,3,1,3.0,3.0,2.0,6,5,1,4,5,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,5,5,5,4,3,3,5,4,3,4,2,2,4,4,4,4,3,5,3,4,5,4,5,2,5,5,2,3,3,5,5,5,5,1,1,1,1,1
1,156,4,326,2,3,1,1.0,3.0,4.0,8,2,18,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,3,5,3,3,4,5,4,4,4,4,4,4,4,5,4,4,4,4,3,4,3,4,4,4,4,1,1,1,1,1
2,59,4,72,2,2,1,2.0,4.0,2.0,8,8,1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,5,5,5,4,2,1,4,4,2,3,2,2,4,4,4,4,3,5,3,3,4,4,5,2,4,4,2,4,2,4,4,5,5,1,1,1,1,1
4,137,3,495,2,4,1,2.0,3.0,4.0,7,5,21,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,5,4,2,5,4,5,5,5,5,5,4,4,4,4,4,5,2,4,4,4,3,3,4,5,4,4,3,3,2,1,1,1,1,1
4,77,4,326,2,4,1,3.0,3.0,2.0,3,2,17,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,4,3,3,5,4,3,4,3,4,5,4,3,4,3,5,3,4,5,4,5,4,5,5,2,4,4,5,5,5,4,1,1,1,1,1
3,131,3,77,2,4,1,2.0,4.0,4.0,1,2,0,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,5,4,5,5,4,5,4,4,4,4,3,3,4,3,2,4,4,4,4,2,2,2,1,1,1,1,1
3,20,3,605,2,4,1,2.0,2.0,2.0,3,2,7,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,3,5,4,3,3,3,3,4,4,4,4,4,4,4,4,5,4,5,3,5,5,3,4,3,4,5,5,5,1,1,1,1,1
1,121,4,640,2,4,1,2.0,3.0,3.0,8,5,8,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,5,5,4,4,4,4,4,4,5,4,4,4,5,5,4,4,5,4,5,4,4,4,1,1,1,1,1
4,77,3,582,2,4,1,2.0,4.0,4.0,2,5,3,1,1,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,5,3,3,3,3,3,3,3,3,3,3,4,4,2,4,4,5,5,5,4,5,5,4,5,4,5,4,2,4,3,5,4,2,5,5,4,5,2,2,2,1,1,1,1,1
3,46,3,363,2,5,1,2.0,3.0,3.0,6,5,18,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,1,1,1,1,1
2,6,3,462,2,4,1,1.0,3.0,4.0,2,5,21,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,4,3,5,4,4,4,4,5,5,5,4,5,4,3,5,3,4,4,2,4,4,4,4,2,2,2,1,1,1,1,1
3,121,3,504,2,5,1,3.0,4.0,3.0,2,2,8,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,5,4,5,5,5,4,4,5,4,4,4,5,3,4,4,4,5,5,4,5,4,4,3,1,1,1,1,1
1,77,4,382,2,3,1,1.0,3.0,3.0,2,5,22,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,3,1,4,3,4,4,2,1,1,1,1,1,1,1
2,120,4,398,2,4,1,3.0,5.0,4.0,8,2,18,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,4,4,4,5,5,5,4,4,4,4,3,4,3,4,3,4,4,5,3,4,4,4,4,1,1,1,1,1
2,78,4,375,2,3,1,2.0,3.0,2.0,6,5,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,3,3,3,3,3,4,4,4,4,4,4,3,5,4,5,3,5,5,3,3,3,4,4,5,5,1,1,1,1,1
2,6,4,61,2,4,1,1.0,4.0,4.0,7,2,21,2,2,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,5,4,4,4,5,5,4,4,5,5,5,5,5,5,4,3,4,4,5,3,3,5,4,3,4,3,3,3,1,1,1,1,1
2,137,4,86,2,4,1,2.0,4.0,3.0,2,5,25,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,4,4,5,4,4,4,3,5,5,4,5,5,5,4,4,4,4,4,3,2,5,4,4,5,3,2,2,1,1,1,1,1
3,72,3,206,2,4,1,3.0,5.0,3.0,0,5,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,5,4,4,5,5,4,5,3,3,4,4,4,5,4,5,4,5,3,3,4,5,4,5,3,3,3,1,1,1,1,1
